user_id,dish_id,rating
1,169,3.4
1,183,2.35
1,86,3.37
1,321,2.33
1,49,3.69
1,325,2.46
1,356,3.34
1,230,2.13
1,99,2.8
1,380,2.62
1,415,2.52
1,489,4.25
1,334,2.92
1,511,2.82
1,332,2.4
1,508,2.18
1,575,2.69
1,407,3.39
1,32,4.59
1,542,3.59
1,250,2.54
1,224,3.45
1,410,3.71
1,386,2.63
1,272,2.54
1,215,3.61
1,371,2.59
1,503,3.51
1,413,2.59
1,37,2.62
1,221,2.87
1,235,3.24
1,282,2.34
1,435,4.22
1,329,3.94
1,158,2.78
1,70,3.83
1,384,2.67
1,335,4.33
1,257,3.63
1,510,3.02
1,198,2.35
1,563,3.71
1,175,5.0
1,55,3.13
1,444,2.51
1,480,2.39
1,247,3.79
1,583,4.85
1,361,2.65
1,232,2.21
1,340,2.47
1,322,3.21
1,455,2.84
1,41,3.14
1,160,2.97
1,142,2.88
1,372,2.58
1,393,4.01
1,203,2.33
1,448,2.86
1,191,2.53
1,365,2.59
1,6,2.48
1,278,3.05
1,140,2.84
1,318,3.84
2,69,1.0
2,8,1.09
2,157,2.26
2,451,1.0
2,18,1.0
2,253,1.49
2,439,1.98
2,136,1.0
2,592,1.0
2,494,1.08
2,98,1.12
2,273,1.0
2,440,2.21
2,221,1.0
2,117,1.19
2,220,1.0
2,548,1.0
2,577,1.4
2,252,1.34
2,274,1.23
2,324,1.0
2,523,1.03
2,87,1.0
2,61,1.0
2,25,1.06
2,524,1.2
2,184,1.22
2,31,1.55
2,343,1.0
2,271,1.33
2,265,1.28
2,351,1.0
2,30,1.08
2,329,1.0
2,26,1.0
2,100,1.0
2,102,1.14
2,234,1.0
2,491,1.0
2,74,1.46
2,89,1.07
2,44,1.43
2,62,1.0
2,119,1.0
2,522,1.46
2,319,1.69
2,19,1.0
2,551,1.0
2,232,1.1
2,380,1.0
2,282,1.12
2,428,1.0
2,357,2.66
2,152,1.0
2,172,2.88
2,292,1.02
2,588,1.44
2,296,1.37
2,85,1.13
2,49,1.03
2,360,1.14
2,376,2.34
2,429,1.5
2,194,1.96
2,571,2.24
2,20,1.36
2,513,2.49
2,444,2.19
2,242,1.09
2,322,1.0
2,9,1.0
2,487,1.26
2,245,1.0
2,558,1.26
2,277,1.0
2,230,1.34
2,72,1.4
2,389,1.12
2,155,1.0
2,123,1.0
2,387,1.0
2,353,1.0
2,547,1.67
2,250,1.0
2,177,1.0
2,279,1.22
2,158,1.0
2,534,1.29
2,11,1.27
2,82,2.04
2,91,3.4
2,579,1.0
2,207,1.0
2,544,1.0
2,316,1.07
2,16,1.0
2,188,1.0
2,413,1.0
2,71,1.0
2,285,2.24
2,189,1.61
2,281,1.0
2,535,2.91
2,464,1.0
2,586,1.0
2,191,1.0
2,557,1.25
2,503,1.75
2,75,2.73
2,467,1.0
2,550,1.0
2,80,1.02
2,225,1.36
2,465,1.0
2,488,1.43
2,312,1.64
2,321,1.04
2,347,1.0
2,128,1.23
2,368,1.0
2,160,1.0
2,78,1.0
2,226,1.3
2,37,1.0
2,454,1.32
2,530,1.0
2,206,1.21
2,179,1.0
2,83,1.62
2,563,3.92
2,561,2.9
2,520,1.39
2,414,1.79
2,500,1.0
2,95,1.22
2,525,1.0
2,138,1.61
2,477,2.3
2,401,1.0
2,214,1.0
2,164,1.0
2,392,1.0
2,113,1.0
2,183,1.09
2,305,1.87
2,373,1.14
2,311,1.27
2,116,1.77
2,416,1.0
2,211,1.06
2,182,1.0
2,272,2.19
2,388,1.0
2,327,1.79
2,249,1.03
2,559,1.35
2,408,2.13
2,297,1.0
2,590,2.17
2,553,1.0
2,457,1.23
2,364,1.14
2,479,1.0
2,509,1.31
2,463,1.53
2,323,1.0
2,187,1.07
2,7,2.55
2,90,1.05
2,159,1.26
2,532,1.0
2,58,1.48
2,393,1.04
2,437,1.0
2,446,1.25
2,556,1.0
2,356,1.02
2,349,4.2
3,292,2.77
3,333,1.68
3,377,1.0
3,310,1.0
3,155,1.5
3,169,1.68
3,1,2.79
3,135,1.15
3,96,2.57
3,419,1.36
3,103,1.09
3,368,1.0
3,138,1.09
3,317,3.33
3,70,3.07
3,402,1.0
3,556,2.63
3,35,1.22
3,72,3.2
3,139,3.33
3,315,3.74
3,460,2.92
3,65,1.0
3,501,1.0
3,589,2.89
3,370,3.14
3,454,2.9
3,290,1.24
3,256,3.76
3,59,1.0
3,43,2.81
3,208,1.91
3,235,3.66
3,559,1.01
3,190,3.64
3,438,1.3
3,359,1.07
3,560,1.0
3,417,1.0
3,539,1.0
3,493,3.26
3,230,1.09
3,147,1.0
3,282,2.46
3,465,3.24
3,354,1.0
3,8,3.23
3,170,1.09
3,361,1.06
3,457,1.16
3,137,1.0
3,253,2.52
3,238,1.0
3,371,1.0
3,543,1.0
3,151,1.0
3,215,1.0
3,335,2.81
3,124,3.88
3,243,2.85
3,554,2.72
3,439,2.74
3,93,2.31
3,212,2.94
3,375,1.4
3,549,2.99
3,372,1.15
3,395,1.0
3,265,1.08
3,48,3.25
3,404,3.64
3,268,3.32
3,578,3.17
3,515,1.16
3,408,3.14
3,173,1.0
3,196,3.19
3,569,2.51
3,534,3.17
3,179,1.0
3,415,1.02
3,78,1.0
3,258,1.15
3,500,1.0
3,476,2.36
3,508,2.55
3,281,1.45
3,545,1.0
3,291,1.56
3,316,1.35
3,229,1.0
3,242,1.51
3,118,3.6
3,37,1.0
3,580,2.67
3,296,1.94
3,163,1.33
3,9,1.01
3,327,2.38
3,387,1.0
3,270,1.0
3,384,1.0
3,114,3.29
3,22,1.0
3,389,1.0
3,378,2.82
3,574,3.78
3,26,1.07
3,582,2.46
3,0,3.52
3,382,2.68
3,92,1.07
3,311,1.0
3,524,1.0
3,276,1.2
3,441,3.77
3,7,2.93
3,194,2.36
3,42,1.06
3,477,2.37
3,99,1.15
3,44,3.22
3,275,2.99
3,293,4.29
3,456,1.0
3,5,2.53
3,18,3.21
3,105,3.03
3,36,3.53
3,485,3.5
3,358,1.15
3,510,1.31
3,535,2.94
3,158,3.35
3,236,1.98
3,509,2.64
3,351,3.14
3,205,1.0
3,388,3.03
3,222,2.38
3,11,1.0
3,490,3.38
3,496,1.29
3,558,3.32
3,421,2.93
3,46,1.0
3,396,2.68
3,156,1.34
3,288,2.02
3,74,1.0
3,498,4.72
3,204,2.46
3,352,1.18
3,481,2.86
3,289,2.46
3,12,1.22
3,280,1.18
3,28,2.96
3,483,1.04
3,41,1.0
3,565,1.14
3,232,1.59
3,55,1.0
3,218,1.0
3,324,1.0
3,24,1.08
3,502,1.21
3,306,3.19
3,591,1.3
3,307,2.85
3,224,2.27
3,195,2.65
3,346,2.51
3,82,2.94
3,244,1.47
3,369,2.49
3,550,1.0
3,131,2.97
4,486,3.52
4,544,3.23
4,545,3.29
4,141,3.07
4,377,4.04
4,413,3.1
4,54,4.93
4,332,3.06
4,18,3.52
4,109,1.72
4,207,3.36
4,300,3.83
4,338,3.29
4,85,3.25
4,99,1.71
4,170,4.19
4,243,2.72
4,280,2.73
4,493,3.8
4,396,3.65
4,63,4.41
4,143,3.58
4,355,3.42
4,480,2.98
4,147,3.32
4,482,2.51
4,481,2.51
4,278,3.38
4,164,3.19
4,442,2.06
4,584,3.04
4,151,3.52
4,211,2.74
4,214,1.76
4,27,2.99
4,508,2.61
4,566,1.71
4,534,3.66
4,60,2.66
4,104,2.84
4,429,3.27
4,560,3.21
4,106,3.93
4,100,2.23
4,543,3.04
4,582,2.57
4,531,3.25
4,536,3.04
4,478,2.66
4,145,2.94
4,498,2.79
4,122,3.12
4,299,3.42
4,398,3.59
4,357,3.44
4,294,3.08
4,540,3.11
4,470,3.3
4,529,3.9
4,121,3.61
4,455,4.0
4,559,3.84
4,376,3.71
4,339,3.98
4,264,2.89
4,460,2.56
4,86,2.91
4,190,3.09
4,474,3.42
4,2,2.95
4,528,2.95
4,450,3.17
4,325,2.8
4,83,2.83
4,475,3.63
4,331,2.54
4,161,1.84
4,443,2.5
4,275,2.85
4,306,3.35
4,153,2.58
4,267,2.03
4,118,4.23
4,42,2.96
4,431,1.74
4,589,3.49
4,504,2.9
4,312,3.88
4,333,1.58
4,30,2.32
4,520,2.74
4,295,1.98
4,340,2.91
4,550,2.87
4,408,2.51
4,592,3.75
4,549,3.74
4,409,3.34
4,564,2.73
4,183,2.76
4,424,3.64
4,366,3.29
4,556,3.64
4,251,2.81
4,555,3.82
4,432,2.67
4,228,4.44
4,447,1.94
4,82,2.77
4,574,1.67
4,375,3.46
4,14,3.3
4,20,2.71
4,46,3.85
4,271,3.15
4,547,2.59
4,135,2.43
4,235,3.77
4,185,3.39
4,381,1.0
4,522,3.52
4,253,2.79
4,440,3.12
4,247,1.88
4,462,2.82
4,341,2.34
4,181,3.34
4,206,3.65
4,102,3.02
4,320,3.05
4,546,3.42
4,219,2.71
4,155,3.56
4,217,3.01
4,120,2.91
4,379,4.46
4,358,3.08
4,124,2.11
4,88,3.78
4,501,2.45
4,303,2.84
4,31,3.33
4,554,4.26
4,503,2.39
4,209,2.75
4,134,2.7
4,162,3.36
4,154,3.27
4,421,3.84
4,427,3.34
4,469,3.18
4,112,2.93
4,290,1.83
4,336,2.34
4,47,2.38
4,304,2.93
4,184,1.98
4,391,2.98
4,115,2.9
4,93,4.41
4,176,3.2
4,92,2.74
4,302,3.12
4,526,3.74
4,71,3.34
4,318,3.93
4,430,3.08
4,591,2.98
4,9,3.22
4,335,1.62
4,289,2.58
4,66,1.68
4,95,3.47
4,532,3.18
4,268,3.16
4,246,3.42
4,129,2.7
4,570,2.85
5,118,1.98
5,426,1.28
5,302,1.58
5,462,3.28
5,405,1.88
5,19,2.46
5,295,1.29
5,250,2.24
5,531,1.87
5,355,2.25
5,213,1.58
5,38,2.18
5,347,1.3
5,203,2.17
5,144,1.5
5,554,2.44
5,274,1.71
5,428,1.0
5,119,1.82
5,39,1.32
5,474,1.27
5,500,2.46
5,150,2.01
5,342,1.0
5,461,1.61
5,376,1.62
5,235,1.45
5,289,1.76
5,168,1.3
5,169,1.51
5,577,1.06
5,375,2.19
5,556,1.8
5,465,1.16
5,16,1.34
5,545,1.44
5,401,2.43
5,9,2.2
5,183,1.74
5,282,1.8
5,185,1.74
5,287,1.55
5,334,1.75
5,336,1.72
5,128,1.28
5,28,1.51
5,120,1.95
5,591,1.34
5,25,2.09
5,73,1.74
5,590,1.61
5,178,1.35
5,430,2.39
5,309,2.16
5,307,1.0
5,328,1.27
5,392,1.48
5,476,1.51
5,564,1.46
5,539,1.37
5,7,1.49
5,193,1.99
5,522,3.45
5,55,1.21
5,195,1.67
5,378,1.46
5,238,1.43
5,166,1.31
5,151,1.72
5,469,1.67
5,427,2.41
5,8,1.34
5,303,2.11
5,0,1.0
5,221,1.96
5,592,1.27
5,244,2.97
5,553,1.92
5,43,1.33
5,64,2.52
5,83,1.5
5,518,1.69
5,327,2.55
5,96,1.57
5,131,2.44
5,75,2.46
5,453,1.4
5,349,3.17
5,470,1.67
5,560,1.74
5,588,1.47
5,449,1.34
5,433,1.53
5,52,1.5
5,583,1.44
5,35,1.82
5,42,2.23
5,369,1.71
5,574,1.92
5,436,1.0
5,218,1.17
5,434,1.31
5,584,1.41
5,207,1.55
5,84,1.54
5,393,1.07
5,12,1.9
5,544,1.95
5,445,2.68
5,243,1.48
5,441,3.1
5,188,1.57
5,490,2.35
5,271,1.35
5,480,2.99
5,229,4.28
5,419,1.0
5,367,1.7
5,516,2.74
5,435,1.51
5,569,1.45
5,239,1.22
5,230,1.94
5,489,1.63
5,329,2.61
5,36,1.63
5,523,1.67
5,493,1.78
5,175,1.79
5,499,2.45
5,162,1.19
5,136,1.7
5,161,1.98
5,143,1.22
5,351,1.65
5,364,1.92
5,91,4.03
5,214,1.77
5,504,2.12
5,87,1.57
5,563,1.69
5,312,1.55
5,122,1.42
5,424,1.89
5,241,3.05
5,37,3.48
5,247,1.0
5,451,1.23
5,98,1.7
5,113,1.65
5,492,2.23
5,186,2.23
5,224,2.24
5,2,1.45
5,228,1.12
5,585,1.39
5,74,2.13
5,454,1.98
5,524,1.5
5,323,2.05
5,423,1.26
5,78,1.0
5,344,1.2
5,530,1.47
5,471,1.33
5,58,1.25
5,346,1.46
5,187,1.7
5,354,2.07
5,293,1.0
5,90,1.09
5,92,1.63
5,105,1.56
5,438,2.14
5,53,2.39
5,338,2.55
5,63,1.27
5,109,1.31
6,482,2.39
6,384,2.91
6,278,3.16
6,229,3.66
6,400,3.18
6,553,3.83
6,366,3.26
6,163,3.07
6,269,4.43
6,396,2.79
6,286,2.8
6,427,2.98
6,148,3.53
6,169,1.15
6,458,3.81
6,242,2.76
6,285,3.37
6,177,2.52
6,62,2.83
6,534,3.7
6,41,2.54
6,503,2.84
6,244,2.8
6,108,3.05
6,283,1.46
6,313,3.41
6,107,2.79
6,27,3.27
6,224,2.88
6,95,2.83
6,3,2.82
6,256,3.19
6,532,3.22
6,325,4.2
6,584,3.8
6,197,1.48
6,379,3.13
6,304,2.98
6,71,2.43
6,523,2.94
6,360,3.08
6,527,3.13
6,528,2.62
6,15,2.62
6,63,2.33
6,333,1.47
6,192,4.11
6,54,4.48
6,165,3.45
6,130,1.71
6,450,3.44
6,432,3.74
6,468,2.65
6,327,3.27
6,330,3.89
6,469,2.3
6,487,3.07
6,219,3.64
6,200,3.01
6,494,3.29
6,290,1.64
6,375,3.02
6,564,3.31
6,47,2.04
6,423,3.1
6,204,2.85
6,346,4.89
6,257,5.0
6,260,3.65
6,35,3.08
6,117,1.88
6,4,2.76
6,462,2.8
6,350,1.86
6,38,3.61
6,577,2.9
6,585,3.17
6,214,1.42
6,352,3.29
6,562,3.21
6,261,5.0
6,119,3.75
6,343,2.91
6,277,3.05
6,334,3.14
6,299,3.09
6,315,3.02
6,69,2.92
6,230,4.68
6,36,1.78
6,106,3.01
6,220,2.37
6,590,3.51
6,342,2.5
6,531,3.46
6,5,3.32
6,383,3.62
6,522,2.25
6,430,3.02
6,535,2.83
6,156,3.02
6,449,3.28
6,115,2.98
6,168,2.09
6,93,2.98
6,65,2.98
6,109,1.52
6,561,2.66
6,507,2.76
6,105,3.71
6,72,3.1
6,372,1.92
6,521,2.61
6,74,2.77
6,181,2.76
6,235,3.24
6,164,2.53
6,447,2.8
6,275,3.11
6,345,1.17
6,173,3.41
6,199,3.0
6,321,2.4
6,318,3.58
6,578,2.85
6,479,3.3
6,142,2.91
6,420,1.75
6,495,4.05
6,271,2.88
6,145,2.6
6,81,2.65
6,287,4.01
6,274,2.76
6,131,2.85
6,179,3.02
6,592,2.35
6,419,3.0
6,519,3.43
6,298,3.54
6,408,2.96
6,1,2.03
6,100,1.37
6,491,3.07
6,586,3.28
6,289,3.14
6,184,1.67
6,87,4.34
6,234,1.0
6,172,3.48
6,154,3.82
6,258,4.79
6,380,3.25
6,508,4.49
6,152,2.58
6,237,2.86
6,39,1.78
6,441,3.9
6,66,1.22
6,67,4.26
6,264,4.79
6,246,4.16
6,231,3.98
6,183,2.58
6,205,2.85
6,359,2.82
6,61,3.28
6,307,2.41
6,247,2.99
6,322,2.73
6,415,2.58
6,581,3.63
6,418,2.64
6,303,2.97
6,588,3.12
6,77,3.26
6,19,2.54
6,463,2.95
7,309,2.52
7,457,2.51
7,285,3.4
7,517,2.69
7,460,2.8
7,396,2.4
7,45,2.87
7,590,3.49
7,450,4.13
7,430,2.95
7,58,2.32
7,440,2.39
7,389,3.43
7,394,3.42
7,533,2.76
7,296,2.57
7,171,3.13
7,371,2.46
7,166,2.26
7,587,2.61
7,97,3.03
7,66,2.61
7,112,2.39
7,11,2.22
7,458,3.83
7,448,3.03
7,314,2.58
7,213,3.2
7,473,2.74
7,94,3.23
7,304,2.29
7,23,1.95
7,398,3.24
7,35,2.7
7,549,1.96
7,469,2.02
7,476,2.86
7,405,2.41
7,170,3.05
7,284,3.43
7,19,2.91
7,43,2.81
7,264,4.36
7,404,3.37
7,103,3.03
7,64,2.63
7,348,3.21
7,25,2.31
7,167,2.39
7,356,2.93
7,418,2.62
7,408,2.76
7,413,4.06
7,50,2.91
7,437,2.55
7,401,2.84
7,415,2.5
7,239,2.5
7,499,3.25
7,382,2.52
7,256,4.78
7,574,2.83
7,397,2.97
7,280,2.14
7,308,2.34
7,169,2.96
7,51,2.85
7,560,3.68
7,56,2.16
7,576,3.06
7,375,2.67
7,216,2.9
7,272,2.82
7,14,3.7
7,89,3.63
7,536,3.16
7,205,2.39
7,319,1.9
7,9,2.69
7,381,3.04
7,185,2.95
7,509,2.94
7,20,4.29
7,325,4.09
7,479,2.34
7,84,3.22
7,315,2.72
7,187,2.41
7,323,3.07
7,180,2.54
7,435,2.64
7,153,2.23
7,273,2.89
7,584,3.04
7,199,3.21
7,540,3.05
7,61,2.3
7,275,2.15
7,218,2.28
7,537,3.07
7,208,2.56
7,455,3.2
7,387,3.67
7,232,4.28
7,548,3.02
7,467,2.76
7,158,2.33
7,259,4.78
7,269,3.41
7,307,2.57
7,333,2.58
7,270,3.4
7,424,2.1
7,101,2.39
7,282,2.5
7,107,2.88
7,426,2.36
7,572,2.69
7,474,2.32
7,526,2.89
7,27,3.3
7,391,3.05
7,317,2.88
7,303,3.16
7,493,2.8
7,538,3.79
7,438,2.78
7,115,2.74
7,342,3.3
7,146,3.0
7,38,3.33
7,262,4.58
7,255,4.38
7,122,3.27
7,586,3.48
7,372,2.58
7,149,3.15
7,503,3.82
7,472,2.65
7,257,4.35
7,559,3.26
7,10,2.31
7,332,2.91
7,321,2.39
7,359,3.19
7,140,2.11
7,247,4.24
7,511,3.42
7,100,2.43
7,534,2.54
7,71,2.5
7,459,3.76
7,130,2.32
7,99,2.75
7,338,4.38
7,163,2.63
7,339,2.85
7,69,2.56
7,75,2.3
7,246,4.06
7,553,2.41
7,124,2.43
7,289,2.82
7,134,2.2
7,589,2.42
7,135,2.47
7,281,2.7
7,454,3.9
7,0,3.62
7,278,2.63
7,250,2.55
7,244,2.89
7,8,2.79
7,506,3.05
7,33,2.82
7,532,2.95
7,77,3.58
7,496,3.02
8,469,3.08
8,531,3.6
8,303,2.47
8,427,3.8
8,353,2.51
8,592,2.91
8,481,3.08
8,247,3.75
8,594,2.5
8,414,2.78
8,529,2.75
8,364,2.09
8,526,2.86
8,536,2.88
8,55,2.83
8,543,3.8
8,162,2.88
8,473,2.07
8,479,3.52
8,307,2.86
8,83,2.65
8,38,2.02
8,62,3.01
8,31,2.72
8,519,2.58
8,185,2.97
8,92,2.85
8,405,2.7
8,187,3.14
8,147,2.37
8,471,3.25
8,195,2.52
8,579,3.29
8,349,2.46
8,534,3.64
8,325,2.03
8,363,2.16
8,292,3.28
8,348,3.02
8,369,2.35
8,275,3.06
8,344,3.5
8,485,3.23
8,2,1.93
8,143,2.56
8,316,3.82
8,140,2.73
8,515,2.65
8,421,3.72
8,443,4.18
8,81,2.77
8,167,2.93
8,574,3.34
8,331,2.89
8,28,3.57
8,168,3.73
8,40,3.22
8,432,2.7
8,15,2.68
8,202,3.03
8,323,2.33
8,181,3.04
8,477,2.27
8,551,4.28
8,575,2.57
8,222,3.46
8,439,3.0
8,508,2.17
8,14,2.39
8,321,2.91
8,431,3.44
8,538,2.4
8,511,2.76
8,460,2.25
8,518,2.54
8,80,3.16
8,53,3.21
8,165,2.45
8,489,3.53
8,139,3.44
8,30,2.53
8,430,2.53
8,320,2.88
8,209,2.08
8,155,3.0
8,156,2.63
8,345,3.21
8,540,2.67
8,176,2.68
8,228,3.46
8,468,1.97
8,279,3.55
8,133,2.98
8,199,2.64
8,423,3.16
8,125,2.5
8,278,3.13
8,373,3.27
8,12,2.69
8,262,3.01
8,163,2.99
8,25,2.78
8,109,3.27
8,294,3.0
8,428,2.82
8,507,2.67
8,555,3.0
8,8,3.02
8,70,2.32
8,549,3.46
8,93,4.27
8,453,2.8
8,572,3.37
8,75,2.56
8,447,3.88
8,270,3.25
8,467,3.07
8,173,2.63
8,425,3.63
8,286,2.33
8,5,2.73
8,483,3.52
8,474,3.21
8,387,2.68
8,265,2.52
8,357,2.82
8,287,2.25
8,213,2.67
8,238,2.4
8,183,2.71
8,539,2.43
8,530,3.12
8,420,3.28
8,188,3.27
8,562,2.53
8,159,3.02
8,556,3.19
8,416,2.94
8,492,2.45
8,252,3.19
8,64,3.28
8,68,2.37
8,250,3.12
8,514,2.78
8,54,4.16
8,211,1.88
8,119,4.37
8,451,3.68
8,300,3.82
8,22,4.01
8,33,2.99
8,208,3.62
8,61,2.64
8,501,2.96
8,212,3.04
8,253,2.66
8,332,2.99
8,444,2.94
8,224,3.61
8,233,2.07
8,388,3.27
8,422,2.62
8,306,2.84
8,475,2.96
8,281,2.87
8,153,2.79
8,324,2.65
8,546,2.94
8,497,3.41
8,341,2.44
8,314,3.07
8,361,2.42
8,576,2.44
8,35,3.08
8,137,2.37
8,192,2.2
8,296,4.71
8,315,3.19
9,276,1.97
9,82,2.37
9,572,1.23
9,4,2.25
9,439,1.76
9,85,1.58
9,65,1.0
9,147,2.25
9,286,2.94
9,39,1.0
9,75,3.51
9,476,1.96
9,221,2.58
9,87,1.51
9,168,1.53
9,101,1.11
9,335,1.0
9,57,2.26
9,110,1.06
9,507,1.0
9,498,1.0
9,343,1.0
9,210,2.38
9,138,2.15
9,337,3.64
9,294,1.0
9,495,3.27
9,173,2.51
9,443,1.0
9,216,3.44
9,204,2.66
9,431,3.52
9,347,1.33
9,61,1.07
9,355,2.43
9,398,1.62
9,30,2.69
9,455,1.0
9,421,1.0
9,22,1.0
9,511,1.64
9,483,1.84
9,255,1.91
9,38,2.95
9,64,1.0
9,54,1.0
9,244,2.52
9,31,3.32
9,231,2.39
9,312,1.0
9,457,1.04
9,49,1.32
9,238,1.62
9,169,1.09
9,256,4.01
9,223,1.29
9,270,1.0
9,382,1.52
9,188,1.1
9,540,1.91
9,33,1.0
9,478,2.6
9,361,3.91
9,288,1.0
9,98,1.79
9,492,2.63
9,117,1.0
9,556,1.12
9,224,2.47
9,165,2.29
9,93,1.78
9,144,1.55
9,458,1.12
9,471,1.0
9,334,2.2
9,175,1.22
9,374,1.0
9,133,2.58
9,36,1.0
9,27,1.82
9,21,2.41
9,229,4.65
9,589,1.17
9,424,2.01
9,23,2.69
9,107,1.0
9,481,1.89
9,228,1.32
9,521,1.25
9,309,2.23
9,330,1.0
9,590,1.76
9,222,2.13
9,385,1.0
9,460,1.0
9,588,2.35
9,86,2.15
9,92,2.99
9,493,1.46
9,103,1.0
9,387,2.44
9,122,1.11
9,252,1.39
9,325,1.46
9,157,2.34
9,290,2.72
9,412,1.0
9,474,1.4
9,59,2.28
9,81,1.0
9,433,2.2
9,187,1.29
9,415,3.1
9,410,1.15
9,84,2.25
9,113,1.0
9,488,1.0
9,74,2.52
9,300,1.1
9,552,1.25
9,542,1.0
9,587,1.18
9,189,2.68
9,405,1.0
9,83,1.0
9,230,1.2
9,15,1.6
9,368,2.31
9,548,1.0
9,428,2.46
9,558,1.05
9,442,1.55
9,341,2.53
9,44,1.36
9,245,1.56
9,437,1.93
9,164,2.48
9,50,1.0
9,17,1.0
9,565,2.02
9,409,1.0
9,529,1.41
9,319,1.03
9,503,2.48
9,533,1.33
